rain (Foil),42.04
Aleksib (Foil),41.28
Attacker (Foil),40.51
ableJ (Foil),39.75
mousesports (Holo),38.22
Avangar (Holo),38.22
LUCAS1 (Foil),38.22
neaLaN (Foil),38.22
Tyloo (Holo),38.22
Astralis (Holo),37.45
EliGE (Foil),37.45
FaZe Clan (Holo),36.69
nexa (Foil),35.92
VINI (Foil),35.16
yuurih (Foil),35.16
CR4ZY (Holo),32.87
electronic (Foil),32.10
Jame (Foil),31.34
coldzera (Foil),31.34
fer (Foil),30.57
ottoNd (Foil),29.81
FURIA (Holo),29.81
karrigan (Foil),29.81
Ninjas in Pyjamas (Holo),29.81
GeT_RiGhT (Foil),28.28
kinqie (Foil),27.52
shox (Foil),26.75
f0rest (Foil),26.75
CeRq (Foil),25.99
Forester (Foil),25.99
Brehze (Foil),24.46
Sico (Foil),24.46
Xyp9x (Foil),23.69
chrisJ (Foil),23.69
Team Liquid (Holo),23.69
KSCERATO (Foil),23.69
Freeman (Foil),22.16
nitr0 (Foil),22.16
woxic (Foil),21.40
malta (Foil),21.40
Liazz (Foil),21.40
Ramz1kBO$$ (Foil),20.64
Vitality (Holo),20.64
chelo (Foil),19.87
DeStiNy (Foil),19.87
Jerry (Foil),19.87
GuardiaN (Foil),19.87
oBo (Foil),19.87
dupreeh (Foil),19.87
dexter (Foil),19.11
StarLadder (Holo),19.11
TACO (Foil),19.11
AmaNEk (Foil),18.34
erkaSt (Foil),18.34
North (Holo),18.34
ENCE (Holo),18.34
JaCkz (Foil),18.34
Syman Gaming (Holo),18.34
almazer (Foil),17.58
t0rick (Foil),17.58
EspiranTo (Foil),17.58
INTZ E-SPORTS CLUB (Holo),17.58
DreamEaters (Holo),17.58
loWel (Foil),17.58
facecrack (Foil),16.05
gade (Foil),16.05
forZe eSports (Holo),16.05
NEO (Foil),16.05
v4lde (Foil),15.28
Grayhound Gaming (Holo),15.28
speed4k (Foil),15.28
tarik (Foil),15.28
Renegades (Holo),15.28
LETN1 (Foil),14.52
NRG (Holo),14.52
gla1ve (Foil),14.52
Zeus (Foil),13.76
aizy (Foil),13.76
NAF (Foil),13.76
Krad (Foil),13.76
apEX (Foil),13.76
yel (Foil),12.99
Kjaerbye (Foil),12.99
Boombl4 (Foil),12.99
ALEX (Foil),12.99
stanislaw (Foil),12.23
FL1T (Foil),12.23
ShahZaM (Foil),12.23
Magisk (Foil),12.23
JUGi (Foil),12.23
xsepower (Foil),12.23
buster (Foil),12.23
NBK- (Foil),12.23
flamie (Foil),12.23
Ethan (Foil),12.23
SANJI (Foil),12.23
xand (Foil),12.23
Golden (Foil),11.46
DeadFox (Foil),11.46
sergej (Foil),11.46
ISSAA (Foil),11.46
REZ (Foil),10.70
Lekr0 (Foil),10.70
SicK (Foil),10.70
allu (Foil),8.42
svyat (Foil),8.42
Keoz (Foil),8.42
jks (Foil),8.42
oskar (Foil),7.66
xseveN (Foil),7.66
Rickeh (Foil),6.90
AdreN (Foil),6.90
RpK (Foil),6.90
jkaem (Foil),6.90
AZR (Foil),6.90
dephh (Foil),6.90
qikert (Foil),6.90
Aerial (Foil),6.90
ANGE1 (Foil),6.90
Gratisfaction (Foil),6.90
FURIA (Holo),1771.26
DickStacy (Foil),1498.35
kennyS (Foil),1463.18
ZywOo (Foil),769.81
Cloud9 (Holo),722.41
s1mple (Foil),689.54
ViCi Gaming (Holo),575.64
Tyloo (Holo),564.17
Team Spirit (Holo),537.41
Aleksib (Foil),465.55
Team Liquid (Holo),408.98
arT (Foil),405.16
NiKo (Foil),357.76
Boombl4 (Foil),347.83
device (Foil),334.07
Natus Vincere (Holo),331.77
RUSH (Foil),330.24
Twistzz (Foil),327.19
EliGE (Foil),310.37
electronic (Foil),310.37
WorldEdit (Foil),295.84
Lucky (Foil),260.68
somebody (Foil),252.27
BIG (Holo),251.50
sdy (Foil),246.92
flusha (Foil),240.04
Dima (Foil),239.27
rain (Foil),239.27
XANTARES (Foil),238.51
chopper (Foil),230.10
Ninjas in Pyjamas (Holo),224.75
Stewie2K (Foil),214.81
Golden (Foil),213.28
Fnatic (Holo),212.52
ALEX (Foil),210.99
kioShiMa (Foil),206.40
Kvik (Foil),200.28
DavCost (Foil),199.52
autimatic (Foil),199.52
apEX (Foil),199.52
G2 Esports (Holo),191.11
crush (Foil),191.11
COLDYY1 (Foil),178.12
HellRaisers (Holo),168.18
Vega Squadron (Holo),164.35
FaZe Clan (Holo),163.59
Astralis (Holo),162.06
jR (Foil),160.53
S0tF1k (Foil),160.53
FalleN (Foil),155.18
JaCkz (Foil),155.18
shox (Foil),149.07
Jame (Foil),142.19
CeRq (Foil),134.54
Grayhound Gaming (Holo),133.78
olofmeister (Foil),131.48
advent (Foil),131.48
n0rb3r7 (Foil),129.19
IEM (Holo),127.66
wayLander (Foil),120.78
compLexity Gaming (Holo),119.25
f0rest (Foil),117.72
tonyblack (Foil),114.66
Hobbit (Foil),107.78
Summer (Foil),107.02
aumaN (Foil),107.02
Brollan (Foil),106.26
Liazz (Foil),102.43
Kaze (Foil),100.90
Freeman (Foil),100.14
smooya (Foil),96.32
FugLy (Foil),94.02
xseveN (Foil),93.26
Vitality (Holo),91.73
GeT_RiGhT (Foil),90.97
NBK- (Foil),90.97
GuardiaN (Foil),89.44
nitr0 (Foil),89.44
daps (Foil),88.67
Brehze (Foil),88.67
erkaSt (Foil),87.91
zhokiNg (Foil),87.91
MIBR (Holo),85.62
Xyp9x (Foil),85.62
tabseN (Foil),81.79
Ethan (Foil),81.03
coldzera (Foil),80.26
jks (Foil),80.26
Avangar (Holo),79.50
dupreeh (Foil),79.50
ENCE (Holo),77.21
hutji (Foil),76.44
Aerial (Foil),75.68
KSCERATO (Foil),75.68
allu (Foil),74.91
gla1ve (Foil),73.38
RpK (Foil),72.62
TACO (Foil),71.09
sergej (Foil),70.33
fer (Foil),68.03
buster (Foil),68.03
Attacker (Foil),65.74
n0thing (Foil),64.21
ANGE1 (Foil),64.21
JW (Foil),63.45
AZR (Foil),62.68
Magisk (Foil),62.68
NAF (Foil),61.92
jkaem (Foil),61.15
dennis (Foil),58.86
NRG (Holo),58.86
woxic (Foil),58.86
dexter (Foil),58.09
bodyy (Foil),57.33
Edward (Foil),57.33
sterling (Foil),57.33
Winstrike Team (Holo),55.80
Gratisfaction (Foil),55.80
Xizt (Foil),54.27
xccurate (Foil),54.27
flamie (Foil),54.27
BnTeT (Foil),54.27
felps (Foil),52.74
twist (Foil),50.45
malta (Foil),50.45
tiziaN (Foil),48.92
yuurih (Foil),48.92
Rickeh (Foil),48.92
Lekr0 (Foil),48.16
ISSAA (Foil),47.39
Renegades (Holo),47.39
Zeus (Foil),47.39
Zeus (Foil),47.39
VINI (Foil),46.63
KRIMZ (Foil),45.10
KrizzeN (Foil),43.57
AdreN (Foil),43.57
REZ (Foil),41.28
ShahZaM (Foil),40.51
fitch (Foil),40.51
gob b (Foil),39.75
qikert (Foil),38.22
dephh (Foil),38.22
ableJ (Foil),35.16
stanislaw (Foil),32.87
North (Holo),1643.59
Twistzz (Foil),1612.25
pashaBiceps (Foil),1338.57
niko (Foil) ,1139.81
kennyS (Foil),1039.67
Cloud9 (Holo),869.96
NAF (Foil),760.64
s1mple (Foil),749.94
device (Foil),692.60
bondik (Foil),646.73
mousesports (Holo),616.15
Astralis (Holo),577.93
somebody (Foil),575.64
captainMo (Foil),571.81
MSL (Foil),539.71
Natus Vincere (Holo),534.36
XANTARES (Foil),531.30
BIG (Holo),472.43
AdreN (Foil),469.38
crush (Foil),462.50
ropz (Foil),460.97
HellRaisers (Holo),446.44
FalleN (Foil),441.86
EliGE (Foil),424.27
sdy (Foil),414.34
Tyloo (Holo),383.76
FaZe Clan (Holo),365.41
Stewie2K (Foil),360.06
NiKo (Foil),357.76
DD (Foil),347.83
Team Liquid (Holo),347.83
OpTic Gaming (Holo),347.83
Xyp9x (Foil),343.24
G2 Esports (Holo),337.89
Virtus.Pro (Holo),336.36
smooya (Foil),331.77
Gambit Esports (Holo),330.24
SicK (Foil),303.49
MIBR (Holo),301.96
Rogue (Holo),299.67
Team Spirit (Holo),289.73
Edward (Foil),289.73
tabseN (Foil),275.20
Skadoodle (Foil),257.62
RUSH (Foil),253.03
Hobbit (Foil),246.15
tarik (Foil),241.57
balblna (Foil),230.10
cadiaN (Foil),229.33
dupreeh (Foil),229.33
Fnatic (Holo),223.98
Ninjas in Pyjamas (Holo),220.93
Vega Squadron (Holo),214.05
f0rest (Foil),211.75
Space Soldiers (Holo),206.40
olofmeister (Foil),194.17
S0tF1k (Foil),188.05
Dosia (Foil),185.76
compLexity Gaming (Holo),182.70
electronic (Foil),180.41
rain (Foil),179.64
jR (Foil),178.12
TACO (Foil),175.82
GeT_RiGhT (Foil),168.18
tonyblack (Foil),165.12
autimatic (Foil),165.12
Magisk (Foil),163.59
gla1ve (Foil),162.83
nex (Foil),160.53
BnTeT (Foil),159.00
FACEIT (Holo),159.00
shox (Foil),153.65
draken (Foil),152.12
gob b (Foil),143.71
Dima (Foil),132.25
Snax (Foil),129.95
nitr0 (Foil),129.19
Renegades (Holo),128.43
Winstrike Team (Holo),126.90
JW (Foil),126.13
fer (Foil),124.60
tiziaN (Foil),120.78
GuardiaN (Foil),116.19
Boombl4 (Foil),115.43
coldzera (Foil),115.43
MICHU (Foil),115.43
Hiko (Foil),110.08
Golden (Foil),107.02
mou (Foil),100.90
hutji (Foil),96.32
k0nfig (Foil),93.26
oskar (Foil),90.97
dennis (Foil),90.20
v4lde (Foil),88.67
DavCost (Foil),88.67
karrigan (Foil),84.09
NEO (Foil),84.09
REZ (Foil),81.79
paz (Foil),81.03
xccurate (Foil),79.50
SmithZz (Foil),77.21
STYKO (Foil),76.44
Ex6TenZ (Foil),75.68
chopper (Foil),74.91
DeadFox (Foil),74.91
vice (Foil),74.15
mir (Foil),72.62
MAJ3R (Foil),71.85
gade (Foil),70.33
flamie (Foil),68.03
Kjaerbye (Foil),68.03
Rickeh (Foil),68.03
ShahZaM (Foil),68.03
byali (Foil),67.27
chrisJ (Foil),65.74
yay (Foil),65.74
aizy (Foil),64.21
woxic (Foil),61.92
jks (Foil),61.15
snatchie (Foil),61.15
Nifty (Foil),59.62
bodyy (Foil),57.33
suNny (Foil),57.33
Kvik (Foil),55.04
stanislaw (Foil),50.45
COLDYY1 (Foil),49.69
ISSAA (Foil),48.92
KRIMZ (Foil),48.92
Snappi (Foil),48.16
JUGi (Foil),48.16
Lekr0 (Foil),47.39
Zeus (Foil),47.39
Calyx (Foil),45.10
waterfaLLZ (Foil),44.33
flusha (Foil),44.33
jmqa (Foil),42.04
Xizt (Foil),41.28
ANDROID (Foil),39.75
ngiN (Foil),38.98
cajunb (Foil),38.22
dephh (Foil),38.22
USTILO (Foil),37.45
AZR (Foil),35.92
ANGE1 (Foil),35.92
jkaem (Foil),32.87
Flash Gaming (Holo),1708.57
LoveYY (Foil),1434.90
Summer (Foil),1259.83
Kaze (Foil),366.17
Karsa (Foil),330.24
Attacker (Foil),275.97
100 Thieves (Holo),9574.15
Tyloo (Holo),8835.68
captainMo (Foil),8493.97
seang@res (Foil),5986.52
Twistzz (Foil),4815.36
somebody (Foil),4586.79
fnx (Foil),4395.67
DD (Foil),3807.80
Cloud9 (Holo),3706.12
ScreaM (Foil),3637.32
BnTeT (Foil),3135.07
s1mple (Foil),2966.88
kennyS (Foil),2828.52
Happy (Foil),2291.86
Lekr0 (Foil),1740.68
FaZe Clan (Holo),1738.39
Team Liquid (Holo),1603.84
Stewie2K (Foil),1600.78
LUCAS1 (Foil),1527.40
Avangar (Holo),1523.57
HEN1 (Foil),1439.48
EliGE (Foil),1406.61
NiKo (Foil),1379.85
XANTARES (Foil),1318.70
kNgV- (Foil),1302.64
device (Foil),1261.36
Astralis (Holo),1223.14
MSL (Foil),1042.73
Flipsid3 Tactics (Holo),967.04
Gambit Esports (Holo),951.75
ropz (Foil),950.99
FalleN (Foil),931.88
Skadoodle (Foil),915.82
BIT (Foil),901.30
North (Holo),881.42
Jame (Foil),862.31
Sprout Esports (Holo),841.67
Natus Vincere (Holo),818.74
dimasick (Foil),791.22
waterfaLLZ (Foil),780.51
bondik (Foil),773.63
keshandr (Foil),761.40
Team EnVyUs (Holo),749.17
Fnatic (Holo),740.00
olofmeister (Foil),726.24
NAF (Foil),718.59
k0nfig (Foil),700.24
SK Gaming (Holo),700.24
Virtus.Pro (Holo),696.42
tarik (Foil),674.25
RUSH (Foil),660.49
rain (Foil),638.32
mousesports (Holo),633.74
electronic (Foil),606.98
nitr0 (Foil),598.57
Boombl4 (Foil),540.47
GuardiaN (Foil),527.48
Nifty (Foil),527.48
Xyp9x (Foil),511.42
dupreeh (Foil),503.78
autimatic (Foil),500.72
coldzera (Foil),486.96
flusha (Foil),483.90
shox (Foil),435.74
SIXER (Foil),431.92
AmaNEk (Foil),424.27
tabseN (Foil),412.81
G2 Esports (Holo),399.05
pashaBiceps (Foil),391.40
gla1ve (Foil),391.40
seized (Foil),390.64
innocent (Foil),389.87
karrigan (Foil),369.23
kRYSTAL (Foil),366.17
BIG (Holo),366.17
jdm64 (Foil),348.59
Space Soldiers (Holo),347.83
Hobbit (Foil),343.24
xms (Foil),343.24
RpK (Foil),342.48
devoduvek (Foil),318.78
Vega Squadron (Holo),310.37
Spiidi (Foil),305.78
markeloff (Foil),305.78
JW (Foil),300.43
WorldEdit (Foil),294.31
B1ad3 (Foil),293.55
v4lde (Foil),292.79
fer (Foil),288.20
zehN (Foil),286.67
Quantum Bellator Fire (Holo),286.67
jks (Foil),275.97
jR (Foil),275.20
stanislaw (Foil),273.67
jmqa (Foil),272.91
denis (Foil),264.50
Snax (Foil),258.38
keev (Foil),250.74
SicK (Foil),243.09
chopper (Foil),228.57
mir (Foil),220.16
Kvik (Foil),219.40
ShahZaM (Foil),210.99
apEX (Foil),208.69
STYKO (Foil),204.87
wayLander (Foil),203.34
NBK- (Foil),202.58
Golden (Foil),199.52
hutji (Foil),195.70
cajunb (Foil),195.70
buster (Foil),191.11
Misfits Gaming (Holo),191.11
Dosia (Foil),190.35
TACO (Foil),190.35
nex (Foil),173.53
oskar (Foil),173.53
suNny (Foil),171.24
NEO (Foil),169.71
aizy (Foil),168.18
Zeus (Foil),165.12
AZR (Foil),164.35
Calyx (Foil),159.77
Renegades (Holo),159.00
balblna (Foil),155.95
USTILO (Foil),155.18
qikert (Foil),154.42
chrisJ (Foil),153.65
mou (Foil),151.36
Kjaerbye (Foil),142.19
fitch (Foil),142.19
KrizzeN (Foil),142.19
paz (Foil),140.66
MAJ3R (Foil),138.36
felps (Foil),135.31
Edward (Foil),123.07
flamie (Foil),120.02
KRIMZ (Foil),116.19
bodyy (Foil),114.66
gob b (Foil),108.55
ngiN (Foil),103.20
AdreN (Foil),99.38
byali (Foil),96.32
LEGIJA (Foil),89.44
ELEAGUE (Holo),88.67
TaZ (Foil),79.50
ropz (Foil),8791.34
kennyS (Foil),7723.38
s1mple (Foil),5160.90
keshandr (Foil),3822.32
shroud (Foil),2401.18
electronic (Foil),2132.85
NiKo (Foil),2025.83
Stewie2K (Foil),1999.84
k0nfig (Foil),1934.09
Cloud9 (Holo),1773.55
n0thing (Foil),1746.80
keev (Foil),1741.45
Skadoodle (Foil),1740.68
suNny (Foil),1700.93
autimatic (Foil),1500.64
olofmeister (Foil),1439.48
mir (Foil),1286.59
FalleN (Foil),1252.19
apEX (Foil),1246.07
MSL (Foil),1228.49
JW (Foil),1207.09
device (Foil),1198.68
shox (Foil),1197.15
chopper (Foil),1152.04
Magisk (Foil),1151.28
pashaBiceps (Foil),1087.06
HS (Foil),1080.95
jR (Foil),1030.49
cajunb (Foil),993.04
coldzera (Foil),964.75
hutji (Foil),950.99
kRYSTAL (Foil),914.30
FaZe Clan (Holo),909.71
GuardiaN (Foil),903.59
North (Holo),902.06
B1ad3 (Foil),901.30
Natus Vincere (Holo),873.78
aizy (Foil),840.91
bodyy (Foil),840.91
denis (Foil),840.14
wayLander (Foil),821.03
rain (Foil),817.21
fer (Foil),815.68
NEO (Foil),811.86
tabseN (Foil),810.33
NBK- (Foil),783.57
AdreN (Foil),773.63
boltz (Foil),767.52
innocent (Foil),765.99
HEN1 (Foil),758.34
Flipsid3 Tactics (Holo),750.70
TACO (Foil),740.00
markeloff (Foil),733.88
WorldEdit (Foil),699.48
LEGIJA (Foil),699.48
Hobbit (Foil),699.48
LUCAS1 (Foil),687.25
oskar (Foil),683.43
loWel (Foil),655.14
flusha (Foil),653.61
Immortals (Holo),651.32
dupreeh (Foil),648.26
Snax (Foil),645.20
felps (Foil),630.68
nex (Foil),630.68
kNgV- (Foil),626.86
zehN (Foil),624.56
KRIMZ (Foil),590.16
TaZ (Foil),580.99
steel (Foil),580.22
dennis (Foil),580.22
gla1ve (Foil),575.64
gob b (Foil),574.87
byali (Foil),522.12
chrisJ (Foil),516.01
G2 Esports (Holo),499.19
SK Gaming (Holo),480.84
Dosia (Foil),457.15
Edward (Foil),457.15
flamie (Foil),439.56
seized (Foil),434.21
mousesports (Holo),416.63
Xyp9x (Foil),395.22
Astralis (Holo),382.23
Virtus.Pro (Holo),380.70
karrigan (Foil),375.35
Vega Squadron (Holo),373.05
Gambit (Holo),340.18
mou (Foil),331.77
allu (Foil),309.60
Fnatic (Holo),305.78
kioShiMa (Foil),305.02
Zeus (Foil),300.43
Kjaerbye (Foil),255.33
BIG (Holo),230.86
PENTA Sports (Holo),207.93
PGL (Holo),145.24
G2 Esports (Holo),7033.07
SK Gaming (Holo),4589.84
OpTic Gaming (Holo),3948.46
Fnatic (Holo),3454.61
Natus Vincere (Holo),3200.05
Team Liquid (Holo),3057.09
HellRaisers (Holo),3055.56
Flipsid3 Tactics (Holo),2717.67
Astralis (Holo),2499.80
FaZe Clan (Holo),2487.56
Virtus.Pro (Holo),2292.63
Team EnVyUs (Holo),2176.43
mousesports (Holo),1914.22
North (Holo),1702.46
GODSENT (Holo),1305.70
Gambit Gaming (Holo),973.92
ELEAGUE (Holo),312.66
Team Dignitas (Holo),2928.66
Team Liquid (Holo),1609.96
SK Gaming (Holo),1437.19
Counter Logic Gaming (Holo),1392.85
Astralis (Holo),1191.80
Flipsid3 Tactics (Holo),1002.21
OpTic Gaming (Holo),909.71
G2 Esports (Holo),850.08
Natus Vincere (Holo),778.22
mousesports (Holo),758.34
FaZe Clan (Holo),742.29
Team EnVyUs (Holo),717.06
Virtus.Pro (Holo),528.24
Fnatic (Holo),512.19
Gambit Gaming (Holo),490.02
Ninjas in Pyjamas (Holo),392.17
ESL (Holo),250.74
Luminosity Gaming (Holo),1543.45
Team Liquid (Holo),1499.11
Cloud9 (Holo),1331.69
Counter Logic Gaming (Holo),1048.08
mousesports (Holo),964.75
Natus Vincere (Holo),852.37
FaZe Clan (Holo),743.82
Flipsid3 Tactics (Holo),706.36
G2 Esports (Holo),687.25
Astralis (Holo),668.14
MLG (Holo),538.18
Splyce (Holo),521.36
Team EnVyUs (Holo),478.55
Fnatic (Holo),458.67
Virtus.Pro (Holo),457.15
Ninjas in Pyjamas (Holo),446.44
Gambit Gaming (Holo),256.86
Vox Eminor (Holo),133158.33
Titan (Holo),65208.86
Natus Vincere (Holo),48739.23
Flipsid3 Tactics (Holo),36633.16
LGB eSports (Holo),29240.02
Cloud9 G2A (Holo),25492.61
Virtus.pro (Holo),23261.90
Keyd Stars (Holo),20829.37
Counter Logic Gaming (Holo),15069.13
3DMAX (Holo),13055.53
Fnatic (Holo),11986.81
HellRaisers (Holo),11839.26
Ninjas in Pyjamas (Holo),8146.90
Team EnVyUs (Holo),6526.23
TSM Kinguin (Holo),5509.49
PENTA Sports (Holo),3900.30
Cloud9 (Holo),14871.90
Team Dignitas (Holo),11236.10
Natus Vincere (Holo),10151.33
Fnatic (Holo),8440.45
Virtus.Pro (Holo),6730.34
Ninjas in Pyjamas (Holo),3988.97
Team Dignitas (Holo),41984.41
iBUYPOWER (Holo),12624.37
Titan (Holo),9406.74
London Conspiracy (Holo),7640.82
Vox Eminor (Holo),7621.71
dAT team (Holo),7519.27
Team LDLC.com (Holo),6876.36
Natus Vincere (Holo),4093.71
Cloud9 (Holo),3380.46
Copenhagen Wolves (Holo),2637.40
Epsilon eSports (Holo),2602.23
MTS GameGod Wolf (Holo),1992.96
HellRaisers (Holo),1859.94
Virtus.Pro (Holo),1566.38
Fnatic (Holo),1421.14
Ninjas in Pyjamas (Holo),1408.90
Fnatic (Holo),133766.08
Team LDLC.com (Holo),NoRecentP
Clan-Mystik (Holo),NoRecentP
iBUYPOWER (Holo),NoRecentP
LGB eSports (Holo),NoRecentP
Ninjas in Pyjamas (Holo),141349.57
Reason Gaming (Holo),NoRecentP
Vox Eminor (Holo),NoRecentP
Natus Vincere (Holo),NoRecentP
HellRaisers (Holo),NoRecentP
mousesports (Holo),374587.85
Team Dignitas (Holo),NoRecentP
Titan (Holo),NoRecentP
Virtus.Pro (Holo),NoRecentP
3DMAX (Holo),344009.25
compLexity Gaming (Holo),252197.00
NiKo,11.46
s1mple,3.84
ZywOo,3.84
arT,3.07
device,1.54
sh1ro,1.54
Jame,1.54
nafany,0.78
TeSeS,0.78
REZ,0.78
VINI,0.78
refrezh,0.78
yuurih,0.78
JACKZ,0.78
b1t,0.78
nexa,0.78
electroNic,0.78
drop,0.78
AMANEK,0.78
Ax1Le,0.78
shox,0.78
KSCERATO,0.78
Boombl4,0.78
stavn,0.78
Qikert,0.78
misutaaa,0.78
buster,0.78
interz,0.78
Perfecto,0.78
LNZ,0.78
sjuush,0.78
HObbit,0.78
hampus,0.78
cadiaN,0.78
apEX,0.78
FL1T,0.78
Plopski,0.78
YEKINDAR,0.78
huNter-,0.78
Kyojin,0.78
MOUZ,14.52
Entropiq,8.42
Natus Vincere,6.13
Astralis,5.37
Movistar Riders,3.84
FaZe Clan,3.07
Virtus.Pro,2.31
Tyloo,2.31
BIG,1.54
G2 Esports,1.54
Team Spirit,1.54
ENCE,1.54
paiN Gaming,1.54
Copenhagen Flames,1.54
Heroic,1.54
Sharks Esports,0.78
Vitality,0.78
Evil Geniuses,0.78
Ninjas in Pyjamas,0.78
PGL,0.78
FURIA,0.78
Team Liquid,0.78
Renegades,0.78
GODSENT,0.78
Gambit Gaming,0.78
Natus Vincere,3.07
FaZe,2.31
Spirit,1.54
G2,1.54
Astralis,1.54
TYLOO,1.54
Fnatic,1.54
Gen.G,0.78
OG,0.78
Liquid,0.78
Evil Geniuses,0.78
GODSENT,0.78
ESPADA,0.78
Renegades,0.78
Vitality,0.78
Ninjas in Pyjamas,0.78
100 Thieves,0.78
BIG,0.78
Heroic,0.78
North,0.78
Virtus.pro,0.78
Boom,0.78
FURIA,0.78
Nemiga,0.78
DickStacy,348.59
kennyS,68.03
compLexity Gaming,59.62
HellRaisers,54.27
FaZe Clan,42.04
s1mple,42.04
ropz,41.28
North,40.51
mousesports,38.22
G2 Esports,32.87
Natus Vincere,32.10
Ninjas in Pyjamas,32.10
NiKo,31.34
FalleN,31.34
MIBR,30.57
Astralis,29.81
arT,29.04
INTZ E-SPORTS CLUB,26.75
kNgV-,25.99
Avangar,22.93
somebody,22.93
ENCE,19.11
Grayhound Gaming,19.11
StarLadder,19.11
Twistzz,17.58
NRG,17.58
ZywOo,16.05
Tyloo,16.05
Lucky,15.28
Syman Gaming,15.28
karrigan,15.28
CR4ZY,14.52
Summer,14.52
Renegades,12.99
Vitality,12.23
Team Liquid,12.23
FURIA,12.23
device,12.23
forZe eSports,12.23
fer,12.23
DreamEaters,12.23
yuurih,11.46
BnTeT,10.70
TACO,7.66
olofmeister,7.66
Attacker,6.90
Stewie2K,6.90
Perfecto,6.90
frozen,6.90
Sico,6.90
coldzera,6.13
VINI,6.13
Ramz1kBO$$,5.37
LUCAS1,5.37
EliGE,5.37
woxic,5.37
facecrack,5.37
GeT_RiGhT,5.37
NEO,4.60
Freeman,4.60
LETN1,4.60
rain,4.60
Aleksib,4.60
electronic,4.60
tarik,3.84
Xyp9x,3.84
shox,3.84
GuardiaN,3.84
huNter-,3.84
Jame,3.84
oBo,3.84
KSCERATO,3.84
Magisk,3.07
chrisJ,3.07
Ethan,3.07
Liazz,3.07
f0rest,3.07
FL1T,3.07
nexa,3.07
Boombl4,3.07
gla1ve,3.07
Zeus,3.07
ottoNd,3.07
Forester,3.07
erkaSt,3.07
malta,3.07
flamie,3.07
nitr0,3.07
dupreeh,3.07
xsepower,3.07
JUGi,2.31
stanislaw,2.31
buster,2.31
EspiranTo,2.31
sergej,2.31
DeStiNy,2.31
DeadFox,2.31
allu,2.31
svyat,2.31
Brehze,2.31
Jerry,2.31
dexter,2.31
speed4k,2.31
CeRq,2.31
v4lde,2.31
Golden,2.31
aizy,2.31
apEX,2.31
ALEX,2.31
xand,2.31
gade,2.31
JaCkz,2.31
chelo,2.31
neaLaN,2.31
RpK,2.31
kinqie,2.31
AmaNEk,2.31
AdreN,2.31
t0rick,2.31
NAF,2.31
ShahZaM,2.31
almazer,2.31
Keoz,2.31
Lekr0,2.31
SicK,2.31
Kjaerbye,2.31
oskar,2.31
SANJI,1.54
Gratisfaction,1.54
qikert,1.54
Aerial,1.54
xseveN,1.54
jks,1.54
ableJ,1.54
AZR,1.54
REZ,1.54
jkaem,1.54
NBK-,1.54
yel,1.54
ANGE1,1.54
ISSAA,1.54
dephh,1.54
loWel,1.54
Rickeh,1.54
Krad,1.54
DickStacy,606.98
kennyS,312.66
BIG,279.02
s1mple,175.82
Team Spirit,149.83
ViCi Gaming,142.95
compLexity Gaming,137.60
Cloud9,123.07
G2 Esports,116.19
RUSH,113.90
HellRaisers,111.61
Team Liquid,100.14
Vitality,90.20
arT,87.91
Natus Vincere,84.09
Aleksib,74.91
Vega Squadron,74.15
Ninjas in Pyjamas,74.15
IEM,73.38
FaZe Clan,71.85
FalleN,71.09
Fnatic,68.03
FURIA,65.74
MIBR,63.45
NiKo,63.45
Avangar,63.45
Tyloo,62.68
ZywOo,61.92
Stewie2K,58.09
Astralis,49.69
Grayhound Gaming,49.69
somebody,48.16
XANTARES,45.86
Boombl4,45.86
Winstrike Team,44.33
Twistzz,41.28
device,37.45
Renegades,36.69
NRG,35.92
Lucky,30.57
Dima,29.81
sdy,29.04
WorldEdit,28.28
crush,26.75
jR,26.75
EliGE,24.46
Golden,24.46
shox,22.16
tonyblack,22.16
ENCE,22.16
rain,21.40
flusha,21.40
fer,20.64
S0tF1k,20.64
COLDYY1,20.64
chopper,19.87
autimatic,19.87
JW,19.87
olofmeister,19.11
coldzera,19.11
DavCost,18.34
kioShiMa,18.34
hutji,18.34
buster,18.34
electronic,17.58
Hobbit,16.05
nitr0,16.05
f0rest,16.05
n0rb3r7,15.28
TACO,15.28
apEX,15.28
ANGE1,14.52
VINI,14.52
GuardiaN,14.52
Xyp9x,14.52
Summer,14.52
Kvik,13.76
KSCERATO,13.76
NAF,13.76
ALEX,13.76
xccurate,12.99
Edward,12.99
Brollan,12.99
Freeman,12.99
FugLy,12.99
advent,12.23
wayLander,12.23
Jame,12.23
Attacker,12.23
woxic,12.23
CeRq,12.23
daps,12.23
sergej,12.23
twist,12.23
dupreeh,11.46
smooya,11.46
sterling,11.46
Zeus,11.46
flamie,11.46
tabseN,11.46
KrizzeN,11.46
JaCkz,11.46
dennis,11.46
xseveN,11.46
GeT_RiGhT,11.46
bodyy,11.46
KRIMZ,11.46
REZ,11.46
NBK-,10.70
Ethan,10.70
RpK,10.70
n0thing,10.70
DeadFox,10.70
BnTeT,10.70
yuurih,10.70
felps,10.70
ShahZaM,8.42
Aerial,8.42
jks,8.42
AdreN,8.42
allu,8.42
erkaSt,8.42
gob b,8.42
gla1ve,8.42
Brehze,8.42
tiziaN,8.42
Kaze,8.42
malta,8.42
Lekr0,8.42
jkaem,8.42
